species	pu	amount
13	668	170000
16	668	130000
17	668	450000
19	668	3370000
3	669	220000
6	669	440000
13	669	2810000
16	669	20000
17	669	2440000
19	669	3860000
3	670	160000
6	670	200000
9	670	2050000
13	670	1250000
17	670	3080000
19	670	30000
6	671	210000
9	671	2530000
13	671	1140000
16	671	20000
17	671	3720000
3	672	210000
6	672	190000
9	672	2280000
13	672	210000
17	672	2970000
3	673	900000
6	673	550000
9	673	380000
13	673	1370000
16	673	230000
17	673	3170000
3	674	130000
17	674	120000
10	675	3400000
10	676	4080000
10	677	4060000
10	678	4050000
10	679	4050000
10	680	4070000
10	681	4070000
10	682	4060000
10	683	4060000
10	684	4060000
10	685	4080000
10	686	4060000
10	687	4050000
10	688	4050000
10	689	4060000
10	690	4080000
10	691	4060000
10	692	4070000
10	693	4060000
10	694	4070000
10	695	4070000
10	696	4040000
10	697	4060000
10	698	4060000
10	699	4080000
10	700	4060000
7	701	4040000
10	701	10000
7	702	3800000
10	702	140000
11	702	130000
7	703	810000
9	703	90000
11	703	170000
13	703	2990000
13	704	4070000
13	705	4040000
13	706	4060000
13	707	4070000
4	708	950000
11	708	1770000
13	708	1360000
1	709	3720000
4	709	160000
16	709	300000
2	710	280000
12	710	1520000
3	711	640000
6	711	430000
13	711	10000
17	711	880000
19	711	4080000
3	712	360000
6	712	150000
9	712	440000
13	712	410000
17	712	930000
19	712	2710000
3	713	250000
6	713	330000
13	713	1040000
16	713	140000
17	713	1450000
19	713	4060000
3	714	140000
6	714	90000
13	714	2910000
16	714	30000
17	714	2940000
19	714	2930000
3	715	210000
6	715	220000
9	715	40000
13	715	630000
17	715	580000
19	715	2580000
3	716	190000
6	716	460000
9	716	880000
13	716	1030000
17	716	1510000
3	717	220000
6	717	510000
9	717	1100000
13	717	1030000
17	717	2400000
3	718	200000
6	718	300000
9	718	1950000
13	718	1550000
17	718	3320000
3	719	420000
6	719	70000
13	719	140000
17	719	470000
10	720	4050000
10	721	4050000
10	722	4070000
10	723	4060000
10	724	4070000
10	725	4050000
10	726	4070000
10	727	4060000
10	728	4060000
10	729	4070000
10	730	4050000
10	731	4070000
10	732	4060000
10	733	4070000
10	734	4050000
10	735	4050000
10	736	4070000
10	737	4060000
10	738	4070000
10	739	4050000
10	740	4070000
10	741	4070000
10	742	4070000
10	743	4050000
10	744	4050000
7	745	3930000
10	745	150000
7	746	4060000
7	747	2680000
9	747	40000
11	747	1020000
13	747	330000
13	748	4060000
13	749	4070000
13	750	4070000
13	751	4050000
13	752	4060000
1	753	40000
4	753	3880000
11	753	130000
1	754	870000
16	754	10000
2	755	290000
5	755	420000
12	755	280000
2	756	50000
12	756	70000
3	757	300000
6	757	810000
13	757	160000
17	757	1000000
19	757	3950000
3	758	450000
6	758	430000
9	758	470000
13	758	1580000
16	758	240000
17	758	3030000
19	758	3670000
3	759	350000
6	759	1120000
9	759	350000
13	759	1780000
16	759	460000
17	759	3020000
19	759	4080000
3	760	70000
6	760	90000
13	760	3900000
16	760	270000
17	760	3950000
19	760	2930000
3	761	10000
19	761	580000
3	763	270000
6	763	40000
3	764	140000
6	764	590000
9	764	60000
13	764	890000
16	764	60000
17	764	1310000
3	765	350000
6	765	1450000
13	765	1380000
16	765	80000
17	765	2060000
3	766	360000
17	766	470000
10	767	3270000
10	768	3950000
10	769	3930000
10	770	3960000
10	771	3940000
10	772	3940000
10	773	3940000
10	774	3930000
10	775	3960000
10	776	3930000
10	777	3940000
10	778	3940000
10	779	3950000
10	780	3950000
10	781	3930000
10	782	3950000
10	783	3930000
10	784	3950000
10	785	3940000
10	786	3930000
10	787	3950000
10	788	3940000
10	789	3950000
10	790	3930000
10	791	3950000
7	792	980000
10	792	2950000
7	793	1540000
11	793	2400000
7	794	1710000
11	794	1880000
13	794	350000
13	795	3930000
13	796	3950000
13	797	3940000
13	798	3950000
13	799	3930000
4	800	110000
11	800	3020000
13	800	810000
1	801	2450000
4	801	1330000
16	801	140000
19	801	1390000
2	802	30000
5	802	70000
12	802	20000
2	803	40000
5	803	220000
12	803	770000
3	804	20000
17	804	140000
19	804	3310000
3	805	40000
6	805	210000
13	805	3700000
17	805	3940000
19	805	3950000
3	806	230000
6	806	370000
9	806	430000
13	806	1940000
16	806	250000
17	806	3140000
19	806	3180000
6	807	30000
13	807	3820000
17	807	3940000
19	807	2550000
3	808	40000
6	808	240000
12	808	160000
13	808	2010000
16	808	80000
17	808	2430000
2	809	40000
5	809	80000
16	809	130000
17	809	180000
2	810	10000
3	811	160000
6	811	130000
16	811	30000
3	812	280000
6	812	10000
3	813	870000
6	813	830000
13	813	370000
17	813	1560000
10	814	3940000
10	815	3930000
10	816	3940000
10	817	3930000
10	818	3950000
10	819	3930000
10	820	3940000
10	821	3940000
10	822	3940000
10	823	3940000
10	824	3930000
10	825	3950000
10	826	3930000
10	827	3960000
10	828	3930000
10	829	3940000
10	830	3940000
10	831	3930000
10	832	3950000
10	833	3930000
10	834	3950000
10	835	3930000
10	836	3940000
10	837	3940000
10	838	3930000
7	839	2110000
11	839	1840000
7	840	2790000
11	840	1140000
7	841	20000
9	841	80000
13	841	3850000
13	842	3930000
13	843	3930000
13	844	3950000
13	845	3940000
11	846	2500000
13	846	1440000
1	847	210000
4	847	1580000
11	847	2140000
19	847	530000
1	848	1410000
16	848	510000
19	848	3530000
2	849	30000
