id,cost,status
6213,8472995,0
6214,18306120,0
6215,19167460,0
6216,19167460,0
6217,21506510,0
6218,21593996,0
6219,21593996,0
6220,23475430,0
6221,22164520,0
6222,22164520,0
6223,21459150,0
6224,19875032,0
6225,19163758,0
6226,18307858,0
6227,25552092,0
6228,23756746,0
6229,17968864,0
6230,18831450,0
6231,18725018,0
6232,18774528,0
6233,17683562,0
6234,17429500,0
6235,17249992,0
6236,23986362,0
6237,28541236,0
6238,24051644,0
6239,13496307,0
6240,13198489,0
6241,10025747,0
6242,11796094,0
6243,12403429,0
6244,12403429,0
6245,10533948,0
6246,10533948,0
6247,10740302,0
6248,10740302,0
6249,10740302,0
6250,0,0
6251,0,0
6252,0,0
6253,0,0
6254,2000000,0
6255,14956763,0
6256,12117086,0
6257,12117086,0
6258,18306120,0
6259,19167460,0
6260,19167460,0
6261,21506510,0
6262,21506510,0
6263,21593996,0
6264,21593996,0
6265,23475430,0
6266,22164520,0
6267,22164520,0
6268,19875032,0
6269,19875032,0
6270,19163758,0
6271,25552092,0
6272,23756746,0
6273,21527106,0
6274,18831450,0
6275,18831450,0
6276,18725018,0
6277,18774528,0
6278,17429500,0
6279,17429500,0
6280,14902730,0
6281,28541236,0
6282,28541236,0
6283,24051644,0
6284,13198489,0
6285,10025747,0
6286,11796094,0
6287,12403429,0
6288,12403429,0
6289,12403429,0
6290,10533948,0
6291,10533948,0
6292,10740302,0
6293,10740302,0
6294,0,0
6295,9527562,0
6296,2000000,0
6297,0,0
6298,0,0
6299,10537840,0
6300,10537840,0
6301,2000000,0
6302,8472995,0
6303,18306120,0
6304,19167460,0
6305,21506510,0
6306,21506510,0
6307,21593996,0
6308,21593996,0
6309,23475430,0
6310,22164520,0
6311,22164520,0
6312,21459150,0
6313,19875032,0
6314,20039986,0
6315,18307858,0
6316,20084076,0
6317,18075160,0
6318,18075160,0
6319,18831450,0
6320,18725018,0
6321,18774528,0
6322,18394432,0
6323,17429500,0
6324,18786372,0
6325,28541236,0
6326,28541236,0
6327,24051644,0
6328,2000000,0
6329,2000000,0
6330,7363565,0
6331,11796094,0
6332,12403429,0
6333,12403429,0
6334,7192996,0
6335,7192996,0
6336,10533948,0
6337,2000000,0
6338,9527562,0
6339,9527562,0
6340,0,0
6341,0,0
6342,0,0
6343,0,0
6344,0,0
6345,0,0
6346,10537840,0
6347,10537840,0
6348,8472995,0
6349,18306120,0
6350,18306120,0
6351,19167460,0
6352,21506510,0
6353,21506510,0
6354,21593996,0
6355,21707496,0
6356,23475430,0
6357,22164520,0
6358,22164520,0
6359,19875032,0
6360,19875032,0
6361,20039986,0
6362,18307858,0
6363,20084076,0
6364,18075160,0
6365,18831450,0
6366,18725018,0
6367,18725018,0
6368,18774528,0
6369,17479606,0
6370,17429500,0
6371,19457604,0
6372,28541236,0
6373,28541236,0
6374,24051644,0
6375,2000000,0
6376,7363565,0
6377,11796094,0
6378,12403429,0
6379,12403429,0
6380,9123354,0
6381,7192996,0
6382,10533948,0
6383,2000000,0
6384,2000000,0
6385,9527562,0
6386,9527562,0
6387,0,0
6388,0,0
6389,0,0
6390,0,0
6391,0,0
6392,0,0
6393,10537840,0
6394,10537840,0
6395,2000000,0
6396,8472995,0
6397,18306120,0
6398,15962221,0
6399,21506510,0
6400,21506510,0
6401,21593996,0
6402,21707496,0
6403,21707496,0
6404,22814134,0
6405,23494224,0
6406,23494224,0
6407,23071990,0
6408,23071990,0
6409,20039986,0
6410,20084076,0
6411,20756986,0
6412,20617138,0
6413,20617138,0
6414,18725018,0
6415,18394432,0
6416,18394432,0
6417,17076626,0
6418,18786372,0
6419,28541236,0
6420,28541236,0
6421,24051644,0
6422,11715887,0
6423,2000000,0
6424,7363565,0
6425,11311621,0
6426,11311621,0
6427,9123354,0
6428,9123354,0
6429,7192996,0
6430,10533948,0
6431,10898981,0
6432,10898981,0
6433,10183126,0
6434,10183126,0
6435,0,0
6436,0,0
6437,0,0
6438,0,0
6439,10537840,0
6440,10537840,0
6441,8472995,0
6442,18306120,0
6443,18306120,0
6444,15962221,0
6445,21506510,0
6446,21506510,0
6447,21593996,0
6448,21707496,0
6449,22718760,0
6450,22814134,0
6451,23494224,0
6452,23494224,0
6453,23071990,0
6454,20039986,0
6455,20084076,0
6456,20084076,0
6457,20756986,0
6458,20617138,0
6459,20617138,0
6460,18725018,0
6461,18394432,0
6462,18074984,0
6463,17076626,0
6464,20012796,0
6465,28541236,0
6466,24051644,0
6467,24051644,0
6468,11715887,0
6469,7363565,0
6470,11311621,0
6471,11311621,0
6472,9123354,0
6473,9123354,0
6474,7192996,0
6475,10533948,0
6476,2000000,0
6477,10898981,0
6478,10183126,0
6479,10183126,0
6480,0,0
6481,2000000,0
6482,0,0
6483,0,0
6484,10537840,0
6485,10537840,0
6486,2000000,0
6487,2000000,0
6488,11833125,0
6489,15962221,0
6490,21506510,0
6491,21506510,0
6492,21506510,0
6493,21707496,0
6494,21707496,0
6495,22814134,0
6496,23494224,0
6497,23494224,0
6498,23071990,0
6499,23071990,0
6500,20039986,0
6501,20084076,0
6502,20756986,0
6503,20617138,0
6504,20617138,0
6505,18725018,0
6506,18394432,0
6507,18394432,0
6508,17076626,0
6509,18786372,0
6510,20012796,0
6511,20012796,0
6512,11715887,0
6513,11715887,0
6514,2000000,0
6515,7363565,0
6516,11311621,0
6517,11311621,0
6518,9123354,0
6519,12905412,0
6520,0,0
6521,7192996,0
6522,10898981,0
6523,10898981,0
6524,10183126,0
6525,10183126,0
6526,0,0
6527,0,0
6528,2000000,0
6529,2000000,0
6530,10537840,0
6531,10537840,0
6532,2000000,0
6533,11833125,0
6534,11833125,0
6535,15962221,0
6536,21506510,0
6537,21506510,0
6538,20219638,0
6539,21707496,0
6540,22718760,0
6541,22814134,0
6542,23494224,0
6543,23494224,0
6544,23071990,0
6545,23071990,0
6546,20084076,0
6547,20446106,0
6548,20756986,0
6549,20617138,0
6550,20617138,0
6551,18725018,0
6552,18394432,0
6553,18074984,0
6554,17076626,0
6555,20012796,0
6556,20012796,0
6557,20012796,0
6558,11715887,0
6559,11715887,0
6560,7363565,0
6561,11311621,0
6562,11311621,0
6563,9123354,0
6564,12905412,0
6565,12905412,0
6566,0,0
6567,2000000,0
6568,10898981,0
6569,10183126,0
6570,10183126,0
6571,10183126,0
6572,0,0
6573,2000000,0
6574,0,0
6575,2000000,0
6576,0,0
6577,10537840,0
6578,10537840,0
6579,2000000,0
6580,2000000,0
6581,11833125,0
6582,15962221,0
6583,21506510,0
6584,21506510,0
6585,21506510,0
6586,21707496,0
6587,21707496,0
6588,22718760,0
6589,23494224,0
6590,23494224,0
6591,23071990,0
6592,23071990,0
6593,19579624,0
6594,20084076,0
6595,20756986,0
6596,20617138,0
6597,20617138,0
6598,20520668,0
6599,18407132,0
6600,18394432,0
6601,19198080,0
6602,18786372,0
6603,20012796,0
6604,20012796,0
6605,11715887,0
6606,11715887,0
6607,2000000,0
6608,13807694,0
6609,13807694,0
6610,11311621,0
6611,12905412,0
6612,12905412,0
6613,7192996,0
6614,10898981,0
6615,10898981,0
6616,10183126,0
6617,10183126,0
6618,0,0
6619,0,0
6620,0,0
6621,0,0
6622,0,0
6623,2000000,0
6624,2000000,0
6625,2000000,0
6626,2000000,0
6627,2000000,0
6628,2000000,0
6629,15862239,0
6630,15862239,0
6631,18281150,0
6632,20306628,0
6633,20219638,0
6634,21037812,0
6635,21037812,0
6636,23494224,0
6637,23494224,0
6638,23071990,0
6639,23071990,0
6640,19579624,0
6641,19111272,0
6642,20756986,0
6643,20617138,0
6644,20617138,0
6645,20520668,0
6646,19732032,0
6647,19732032,0
6648,19198080,0
6649,18283396,0
6650,20012796,0
6651,20012796,0
6652,11715887,0
6653,11715887,0
6654,13807694,0
6655,13807694,0
6656,4932674,0
6657,11166531,0
6658,12905412,0
6659,0,0
6660,0,0
6661,2000000,0
6662,10898981,0
6663,10183126,0
6664,10183126,0
6665,10183126,0
6666,8031796,0
6667,0,0
6668,2000000,0
6669,2000000,0
6670,2000000,0
6671,2000000,0
6672,2000000,0
6673,2000000,0
6674,15862239,0
6675,18281150,0
6676,18281150,0
6677,20306628,0
6678,19833266,0
6679,21037812,0
6680,23494224,0
6681,23494224,0
6682,23071990,0
6683,23071990,0
6684,19579624,0
6685,19579624,0
6686,20756986,0
6687,20617138,0
6688,20617138,0
6689,20520668,0
6690,18407132,0
6691,19732032,0
6692,19732032,0
6693,18283396,0
6694,20012796,0
6695,20012796,0
6696,16948572,0
6697,11715887,0
6698,2000000,0
6699,13807694,0
6700,13807694,0
6701,4932674,0
6702,12905412,0
6703,0,0
6704,2000000,0
6705,10898981,0
6706,6729032,0
6707,10183126,0
6708,10183126,0
6709,8031796,0
6710,8031796,0
6711,2000000,0
6712,2000000,0
6713,2000000,0
6714,2000000,0
6715,2000000,0
6716,15862239,0
6717,18373412,0
6718,18373412,0
6719,22849900,0
6720,19833266,0
6721,19833266,0
6722,21037812,0
6723,21037812,0
6724,23071990,0
6725,23071990,0
6726,23071990,0
6727,20496728,0
6728,19111272,0
6729,20617138,0
6730,20617138,0
6731,20617138,0
6732,19828822,0
6733,19732032,0
6734,20000490,0
6735,20000490,0
6736,18283396,0
6737,19101756,0
6738,19101756,0
6739,15070641,0
6740,15657708,0
6741,15657708,0
6742,13807694,0
6743,12152777,0
6744,0,0
6745,0,0
6746,0,0
6747,7802233,0
6748,6729032,0
6749,10183126,0
6750,10183126,0
6751,10183126,0
6752,8031796,0
6753,0,0
6754,2000000,0
6755,2000000,0
6756,2000000,0
6757,2000000,0
6758,2000000,0
6759,2000000,0
6760,18373412,0
6761,18373412,0
6762,22849900,0
6763,22849900,0
6764,19833266,0
6765,21037812,0
6766,21037812,0
6767,19948872,0
6768,23071990,0
6769,23071990,0
6770,20496728,0
6771,19579624,0
6772,19111272,0
6773,20617138,0
6774,20617138,0
6775,19857352,0
6776,19828822,0
6777,19732032,0
6778,20000490,0
6779,18283396,0
6780,19101756,0
6781,19101756,0
6782,16948572,0
6783,15657708,0
6784,15657708,0
6785,13807694,0
6786,13807694,0
6787,0,0
6788,7802233,0
6789,7802233,0
6790,6729032,0
6791,10183126,0
6792,10183126,0
6793,8081093,0
6794,8031796,0
6795,2000000,0
6796,2000000,0
6797,2000000,0
6798,2000000,0
6799,2000000,0
6800,18373412,0
6801,18373412,0
6802,18373412,0
6803,22849900,0
6804,19833266,0
6805,19833266,0
6806,15463092,0
6807,19948872,0
6808,21148204,0
6809,21148204,0
6810,21148204,0
6811,20496728,0
6812,19111272,0
6813,20292046,0
6814,19857352,0
6815,19857352,0
6816,19828822,0
6817,19732032,0
6818,20000490,0
6819,20000490,0
6820,18809184,0
6821,18657992,0
6822,18657992,0
6823,15070641,0
6824,15657708,0
6825,15657708,0
6826,13807694,0
6827,12152777,0
6828,0,0
6829,7802233,0
6830,6729032,0
6831,6860393,0
6832,8081093,0
6833,8081093,0
6834,8081093,0
6835,2000000,0
6836,2000000,0
6837,2000000,0
6838,2000000,0
6839,2000000,0
6840,2000000,0
6841,2000000,0
6842,18373412,0
6843,18373412,0
6844,22849900,0
6845,22849900,0
6846,19833266,0
6847,19833266,0
6848,15463092,0
6849,21148204,0
6850,21148204,0
6851,21148204,0
6852,20496728,0
6853,19111272,0
6854,19111272,0
6855,20292046,0
6856,19857352,0
6857,19857352,0
6858,19828822,0
6859,19732032,0
6860,20000490,0
6861,18809184,0
6862,18657992,0
6863,18657992,0
6864,15070641,0
6865,15657708,0
6866,15657708,0
6867,13807694,0
6868,12152777,0
6869,0,0
6870,7802233,0
6871,7802233,0
6872,6729032,0
6873,8081093,0
6874,8081093,0
6875,8081093,0
6876,2000000,0
6877,2000000,0
6878,2000000,0
6879,2000000,0
6880,2000000,0
6881,2000000,0
6882,18373412,0
6883,18373412,0
6884,18373412,0
6885,22849900,0
6886,16181477,0
6887,14508333,0
6888,15463092,0
6889,15540868,0
6890,21148204,0
6891,21148204,0
6892,21148204,0
6893,20496728,0
6894,18639232,0
6895,20292046,0
6896,19857352,0
6897,19857352,0
6898,19828822,0
6899,19732032,0
6900,20000490,0
6901,20000490,0
6902,18809184,0
6903,18657992,0
6904,18657992,0
6905,15070641,0
6906,20761800,0
6907,20761800,0
6908,13807694,0
6909,12152777,0
6910,0,0
6911,9088350,0
6912,7894718,0
6913,6860393,0
6914,8081093,0
6915,8081093,0
6916,8081093,0
6917,2000000,0
6918,2000000,0
6919,2000000,0
6920,2000000,0
6921,2000000,0
6922,2000000,0
6923,2000000,0
6924,18373412,0
6925,18373412,0
6926,22849900,0
6927,22849900,0
6928,14508333,0
6929,15463092,0
6930,15463092,0
6931,15540868,0
6932,21148204,0
6933,21148204,0
6934,20496728,0
6935,18639232,0
6936,18639232,0
6937,20292046,0
6938,19857352,0
6939,19176490,0
6940,19828822,0
6941,19732032,0
6942,20000490,0
6943,18809184,0
6944,18657992,0
6945,18657992,0
6946,15070641,0
6947,15657708,0
6948,20761800,0
6949,13807694,0
6950,12152777,0
6951,0,0
6952,9088350,0
6953,7894718,0
6954,7894718,0
6955,8081093,0
6956,8081093,0
6957,8081093,0
6958,2000000,0
6959,2000000,0
6960,2000000,0
6961,2000000,0
6962,2000000,0
6963,2000000,0
6964,18373412,0
6965,18373412,0
6966,18373412,0
6967,22849900,0
6968,16181477,0
6969,14508333,0
6970,15463092,0
6971,15540868,0
6972,15540868,0
6973,15540868,0
6974,15430716,0
6975,19091292,0
6976,18639232,0
6977,18639232,0
6978,19176490,0
6979,19176490,0
6980,19176490,0
6981,15915123,0
6982,20000490,0
6983,20000490,0
6984,18809184,0
6985,18657992,0
6986,18657992,0
6987,17170956,0
6988,22275048,0
6989,22275048,0
6990,12152777,0
6991,0,0
6992,0,0
6993,9088350,0
6994,9088350,0
6995,7894718,0
6996,0,0
6997,0,0
6998,8081093,0
6999,8081093,0
7000,2000000,0
7001,2000000,0
7002,2000000,0
7003,2000000,0
7004,2000000,0
7005,2000000,0
7006,2000000,0
7007,18373412,0
7008,18373412,0
7009,22849900,0
7010,22849900,0
7011,14508333,0
7012,15463092,0
7013,15463092,0
7014,15540868,0
7015,15540868,0
7016,15430716,0
7017,19091292,0
7018,18639232,0
7019,18639232,0
7020,18375148,0
7021,19176490,0
7022,19176490,0
7023,15915123,0
7024,18069054,0
7025,20000490,0
7026,18809184,0
7027,18809184,0
7028,18657992,0
7029,17170956,0
7030,17170956,0
7031,22275048,0
7032,7104092,0
7033,12152777,0
7034,0,0
7035,9088350,0
7036,7894718,0
7037,7894718,0
7038,8081093,0
7039,2000000,0
7040,2000000,0
7041,8917534,0
7042,8917534,0
7043,8470810,0
7044,8470810,0
7045,18373412,0
7046,18373412,0
7047,18373412,0
7048,22849900,0
7049,16181477,0
7050,14508333,0
7051,15463092,0
7052,15540868,0
7053,15540868,0
7054,15540868,0
7055,15430716,0
7056,18639232,0
7057,18639232,0
7058,18639232,0
7059,19176490,0
7060,19176490,0
7061,19176490,0
7062,15915123,0
7063,18069054,0
7064,20000490,0
7065,18809184,0
7066,14252342,0
7067,17451688,0
7068,17451688,0
7069,22275048,0
7070,22275048,0
7071,12152777,0
7072,0,0
7073,0,0
7074,10295946,0
7075,7894718,0
7076,0,0
7077,8081093,0
7078,2000000,0
7079,2000000,0
7080,2000000,0
7081,8917534,0
7082,8917534,0
7083,8470810,0
7084,2000000,0
7085,18373412,0
7086,18373412,0
7087,22849900,0
7088,22849900,0
7089,14508333,0
7090,15463092,0
7091,15463092,0
7092,15540868,0
7093,15540868,0
7094,15430716,0
7095,15430716,0
7096,18639232,0
7097,18639232,0
7098,18375148,0
7099,19176490,0
7100,19176490,0
7101,15915123,0
7102,18069054,0
7103,20000490,0
7104,18809184,0
7105,18809184,0
7106,14252342,0
7107,17451688,0
7108,17170956,0
7109,22275048,0
7110,11420561,0
7111,12152777,0
7112,10295946,0
7113,10295946,0
7114,9264912,0
7115,0,0
7116,2000000,0
7117,2000000,0
7118,8917534,0
7119,8917534,0
7120,8470810,0
7121,8470810,0
7122,2000000,0
7123,2000000,0
7124,2000000,0
7125,2000000,0
7126,2000000,0
7127,2000000,0
7128,2000000,0
7129,2000000,0
7130,2000000,0
7131,2000000,0
7132,2000000,0
7133,2000000,0
7134,2000000,0
7135,2000000,0
7136,2000000,0
7137,15915123,0
7138,15915123,0
7139,15915123,0
7140,14142452,0
7141,19675398,0
7142,18584322,0
7143,17451688,0
7144,17451688,0
7145,17451688,0
7146,22275048,0
7147,22275048,0
7148,11420561,0
7149,0,0
7150,0,0
7151,10295946,0
7152,11104242,0
7153,0,0
7154,2000000,0
7155,2000000,0
7156,2000000,0
7157,2000000,0
7158,8917534,0
7159,8917534,0
7160,8470810,0
7161,2000000,0
7162,2000000,0
7163,2000000,0
7164,2000000,0
7165,2000000,0
7166,2000000,0
7167,2000000,0
7168,2000000,0
7169,2000000,0
7170,2000000,0
7171,2000000,0
7172,2000000,0
7173,2000000,0
7174,2000000,0
7175,2000000,0
7176,2000000,0
7177,15915123,0
7178,15915123,0
7179,14142452,0
7180,19675398,0
7181,18584322,0
7182,18584322,0
7183,17451688,0
7184,17451688,0
7185,17170956,0
7186,22275048,0
7187,11420561,0
7188,11420561,0
7189,10295946,0
7190,13434786,0
7191,9264912,0
7192,2000000,0
7193,0,0
7194,2000000,0
7195,8917534,0
7196,8917534,0
7197,8470810,0
7198,8470810,0
7199,2000000,0
7200,2000000,0
7201,2000000,0
7202,2000000,0
7203,2000000,0
7204,2000000,0
7205,2000000,0
7206,2000000,0
7207,2000000,0
7208,2000000,0
7209,2000000,0
7210,2000000,0
7211,2000000,0
7212,2000000,0
7213,2000000,0
7214,15915123,0
7215,15915123,0
7216,14142452,0
7217,14142452,0
7218,19675398,0
7219,18584322,0
7220,17451688,0
7221,17451688,0
7222,17451688,0
7223,22275048,0
7224,22275048,0
7225,11420561,0
7226,0,0
7227,0,0
7228,10295946,0
7229,13434786,0
7230,0,0
7231,0,0
7232,0,0
7233,2000000,0
7234,2000000,0
7235,2000000,0
7236,8917534,0
7237,8917534,0
7238,8470810,0
7239,2000000,0
7240,2000000,0
7241,2000000,0
7242,2000000,0
7243,2000000,0
7244,2000000,0
7245,2000000,0
7246,2000000,0
7247,2000000,0
7248,2000000,0
7249,2000000,0
7250,2000000,0
7251,2000000,0
7252,2000000,0
7253,2000000,0
7254,2000000,0
7255,2000000,0
7256,14142452,0
7257,18859438,0
7258,18859438,0
7259,17762864,0
7260,17762864,0
7261,17451688,0
7262,17451688,0
7263,2000000,0
7264,2000000,0
7265,11420561,0
7266,11420561,0
7267,0,0
7268,10295946,0
7269,13434786,0
7270,9264912,0
7271,9264912,0
7272,0,0
7273,2000000,0
7274,0,0
7275,2000000,0
7276,8917534,0
7277,8917534,0
7278,8470810,0
7279,8470810,0
7280,2000000,0
7281,2000000,0
7282,2000000,0
7283,2000000,0
7284,2000000,0
7285,2000000,0
7286,2000000,0
7287,2000000,0
7288,2000000,0
7289,2000000,0
7290,2000000,0
7291,2000000,0
7292,2000000,0
7293,2000000,0
7294,2000000,0
7295,2000000,0
7296,2000000,0
7297,14142452,0
7298,18859438,0
7299,18859438,0
7300,17762864,0
7301,17451688,0
7302,17451688,0
7303,17451688,0
7304,2000000,0
7305,11420561,0
7306,11420561,0
7307,10295946,0
7308,13434786,0
7309,13434786,0
7310,9264912,0
7311,0,0
7312,2000000,0
7313,0,0
7314,20074172,0
7315,7672952,0
7316,14058088,0
7317,17860644,0
7318,14171790,0
7319,10369234,0
7320,14321002,0
7321,14321002,0
7322,14321002,0
7323,11906661,0
7324,11906661,0
7325,2000000,0
7326,2000000,0
7327,2000000,0
7328,2000000,0
7329,2000000,0
7330,2000000,0
7331,2000000,0
7332,2000000,0
7333,2000000,0
7334,2000000,0
7335,2000000,0
7336,14142452,0
7337,18859438,0
7338,18859438,0
7339,14484430,0
7340,14484430,0
7341,17451688,0
7342,17451688,0
7343,2000000,0
7344,11243399,0
7345,12569507,0
7346,9683678,0
7347,0,0
7348,9984131,0
7349,13434786,0
7350,11614861,0
7351,0,0
7352,0,0
7353,2000000,0
7354,0,0
7355,20074172,0
7356,14058088,0
7357,17860644,0
7358,17860644,0
7359,14171790,0
7360,14321002,0
7361,14321002,0
7362,14321002,0
7363,11906661,0
7364,11906661,0
7365,2000000,0
7366,2000000,0
7367,2000000,0
7368,2000000,0
7369,2000000,0
7370,2000000,0
7371,2000000,0
7372,2000000,0
7373,2000000,0
7374,2000000,0
7375,2000000,0
7376,2000000,0
7377,14142452,0
7378,18859438,0
7379,18859438,0
7380,14484430,0
7381,17451688,0
7382,17451688,0
7383,17451688,0
7384,11243399,0
7385,12569507,0
7386,9683678,0
7387,0,0
7388,9984131,0
7389,13434786,0
7390,13434786,0
7391,11614861,0
7392,0,0
7393,2000000,0
7394,2000000,0
7395,0,0
7396,20074172,0
7397,7672952,0
7398,14058088,0
7399,17860644,0
7400,14171790,0
7401,10369234,0
7402,14321002,0
7403,14321002,0
7404,14321002,0
7405,11906661,0
7406,11906661,0
7407,2000000,0
7408,2000000,0
7409,2000000,0
7410,2000000,0
7411,2000000,0
7412,2000000,0
7413,2000000,0
7414,2000000,0
7415,2000000,0
7416,2000000,0
7417,2000000,0
7418,2000000,0
7419,18406530,0
7420,18406530,0
7421,18406530,0
7422,14484430,0
7423,2000000,0
7424,2000000,0
7425,2000000,0
7426,11243399,0
7427,12569507,0
7428,12569507,0
7429,10257850,0
7430,0,0
7431,9288771,0
7432,9984131,0
7433,9984131,0
7434,11614861,0
7435,0,0
7436,0,0
7437,0,0
7438,2000000,0
7439,2000000,0
7440,0,0
7441,20074172,0
7442,14058088,0
7443,17860644,0
7444,17860644,0
7445,14171790,0
7446,14321002,0
7447,14321002,0
7448,14321002,0
7449,11906661,0
7450,11906661,0
7451,2000000,0
7452,2000000,0
7453,2000000,0
7454,2000000,0
7455,2000000,0
7456,2000000,0
7457,2000000,0
7458,2000000,0
7459,2000000,0
7460,2000000,0
7461,2000000,0
7462,2000000,0
7463,2000000,0
7464,18406530,0
7465,18406530,0
7466,14484430,0
7467,2000000,0
7468,2000000,0
7469,2000000,0
7470,11243399,0
7471,12569507,0
7472,12569507,0
7473,12569507,0
7474,0,0
7475,0,0
7476,0,0
7477,9984131,0
7478,9984131,0
7479,7957851,0
7480,0,0
7481,2000000,0
7482,2000000,0
7483,2000000,0
7484,0,0
7485,0,0
7486,20074172,0
7487,22195020,0
7488,20707570,0
7489,24510126,0
7490,21899084,0
7491,10369234,0
7492,16997194,0
7493,14321002,0
7494,14321002,0
7495,11906661,0
7496,13265387,0
7497,13265387,0
7498,13265387,0
7499,2000000,0
7500,2000000,0
7501,10358885,0
7502,15368483,0
7503,15368483,0
7504,2000000,0
7505,2000000,0
7506,2000000,0
7507,2000000,0
7508,2000000,0
7509,18406530,0
7510,18406530,0
7511,18406530,0
7512,14484430,0
7513,2000000,0
7514,2000000,0
7515,8650472,0
7516,11243399,0
7517,12569507,0
7518,12569507,0
7519,10257850,0
7520,0,0
7521,0,0
7522,9288771,0
7523,9984131,0
7524,9984131,0
7525,11614861,0
7526,0,0
7527,2000000,0
7528,2000000,0
7529,2000000,0
7530,2000000,0
7531,20238784,0
7532,22195020,0
7533,24510126,0
7534,21899084,0
7535,14171790,0
7536,16997194,0
7537,16997194,0
7538,14321002,0
7539,11906661,0
7540,11906661,0
7541,13265387,0
7542,13265387,0
7543,13265387,0
7544,2000000,0
7545,10358885,0
7546,10358885,0
7547,15368483,0
7548,15368483,0
7549,2000000,0
7550,2000000,0
7551,2000000,0
7552,2000000,0
7553,2000000,0
7554,18406530,0
7555,18406530,0
7556,14484430,0
7557,2000000,0
7558,2000000,0
7559,8650472,0
7560,11243399,0
7561,11243399,0
7562,12569507,0
7563,12569507,0
7564,0,0
7565,0,0
7566,9288771,0
7567,9984131,0
7568,2000000,0
7569,2000000,0
7570,2000000,0
7571,2000000,0
7572,2000000,0
7573,20238784,0
7574,22195020,0
7575,20707570,0
7576,24510126,0
7577,21899084,0
7578,16997194,0
7579,16997194,0
7580,19353142,0
7581,19353142,0
7582,13881258,0
7583,13265387,0
7584,13265387,0
7585,13265387,0
7586,2000000,0
7587,2000000,0
7588,10358885,0
7589,15368483,0
7590,15368483,0
7591,2000000,0
7592,2000000,0
7593,2000000,0
7594,2000000,0
7595,2000000,0
7596,18406530,0
7597,16755726,0
7598,16755726,0
7599,13962330,0
7600,2000000,0
7601,8650472,0
7602,8650472,0
7603,11243399,0
7604,12569507,0
7605,12569507,0
7606,10257850,0
7607,0,0
7608,9181390,0
7609,9984131,0
7610,9984131,0
7611,0,0
7612,0,0
7613,2000000,0
7614,0,0
7615,2000000,0
7616,0,0
7617,20238784,0
7618,22195020,0
7619,24510126,0
7620,21899084,0
7621,18837700,0
7622,16997194,0
7623,16997194,0
7624,19353142,0
7625,13881258,0
7626,13881258,0
7627,13265387,0
7628,13265387,0
7629,13265387,0
7630,2000000,0
7631,10358885,0
7632,10358885,0
7633,15368483,0
7634,15368483,0
7635,2000000,0
7636,2000000,0
7637,2000000,0
7638,2000000,0
7639,2000000,0
7640,18406530,0
7641,16755726,0
7642,13962330,0
7643,2000000,0
7644,2000000,0
7645,8650472,0
7646,11243399,0
7647,11243399,0
7648,12569507,0
7649,12569507,0
7650,0,0
7651,9181390,0
7652,9984131,0
7653,0,0
7654,0,0
7655,2000000,0
7656,0,0
7657,0,0
7658,20238784,0
7659,20238784,0
7660,20707570,0
7661,24510126,0
7662,22127518,0
7663,16997194,0
7664,20032134,0
7665,20032134,0
7666,19353142,0
7667,13881258,0
7668,16975036,0
7669,16975036,0
7670,19328418,0
7671,19328418,0
7672,17443836,0
7673,10358885,0
7674,15368483,0
7675,15368483,0
7676,2000000,0
7677,2000000,0
7678,2000000,0
7679,2000000,0
7680,13064319,0
7681,18406530,0
7682,17682922,0
7683,17682922,0
7684,13962330,0
7685,2000000,0
7686,8650472,0
7687,8650472,0
7688,11243399,0
7689,13135416,0
7690,13135416,0
7691,9532710,0
7692,0,0
7693,0,0
7694,6186470,0
7695,7329048,0
7696,0,0
7697,2000000,0
7698,2000000,0
7699,0,0
7700,2000000,0
7701,0,0
7702,20238784,0
7703,20238784,0
7704,24510126,0
7705,21899084,0
7706,22127518,0
7707,16997194,0
7708,20032134,0
7709,19353142,0
7710,13881258,0
7711,16975036,0
7712,16975036,0
7713,19328418,0
7714,19328418,0
7715,19328418,0
7716,17443836,0
7717,11998305,0
7718,15368483,0
7719,15368483,0
7720,2000000,0
7721,2000000,0
7722,2000000,0
7723,2000000,0
7724,13064319,0
7725,18406530,0
7726,17682922,0
7727,13962330,0
7728,2000000,0
7729,2000000,0
7730,8650472,0
7731,11243399,0
7732,11243399,0
7733,13135416,0
7734,13135416,0
7735,9532710,0
7736,9174739,0
7737,7329048,0
7738,0,0
7739,2000000,0
7740,2000000,0
7741,2000000,0
7742,0,0
7743,0,0
7744,0,0
7745,14565833,0
7746,14565833,0
7747,18755656,0
7748,21858254,0
7749,22127518,0
7750,16997194,0
7751,20032134,0
7752,20032134,0
7753,19353142,0
7754,16975036,0
7755,16975036,0
7756,19328418,0
7757,19328418,0
7758,19328418,0
7759,17443836,0
7760,16693742,0
7761,16693742,0
7762,15368483,0
7763,2000000,0
7764,2000000,0
7765,2000000,0
7766,2000000,0
7767,13064319,0
7768,17682922,0
7769,17682922,0
7770,17682922,0
7771,11798134,0
7772,2000000,0
7773,8650472,0
7774,8650472,0
7775,10101637,0
7776,13135416,0
7777,13135416,0
7778,9532710,0
7779,0,0
7780,0,0
7781,10733262,0
7782,7329048,0
7783,0,0
7784,2000000,0
7785,0,0
7786,14565833,0
7787,14565833,0
7788,18755656,0
7789,21858254,0
7790,22127518,0
7791,21695470,0
7792,21695470,0
7793,21036774,0
