id1	id2	boundary
6494	6539	1241
6494	6540	1241
6494	6587	1241
6495	6540	1241
6495	6541	1241
6495	6588	1241
6496	6541	1241
6496	6542	1241
6496	6589	1241
6497	6542	1241
6497	6543	1241
6497	6590	1241
6498	6543	1241
6498	6544	1241
6498	6591	1241
6499	6544	1241
6499	6545	1241
6499	6592	1241
6500	6545	1241
6500	6546	1241
6500	6593	1241
6501	6546	1241
6501	6547	1241
6501	6594	1241
6502	6547	1241
6502	6548	1241
6502	6595	1241
6503	6548	1241
6503	6549	1241
6503	6596	1241
6504	6549	1241
6504	6550	1241
6504	6597	1241
6505	6550	1241
6505	6551	1241
6505	6598	1241
6506	6551	1241
6506	6552	1241
6506	6599	1241
6507	6552	1241
6507	6553	1241
6507	6600	1241
6508	6553	1241
6508	6554	1241
6508	6601	1241
6509	6554	1241
6509	6555	1241
6509	6602	1241
6510	6555	1241
6510	6556	1241
6510	6603	1241
6511	6556	1241
6511	6557	1241
6511	6604	1241
6512	6557	1241
6512	6558	1241
6512	6605	1241
6513	6558	1241
6513	6559	1241
6513	6606	1241
6514	6559	1241
6514	6560	1241
6514	6607	1241
6515	6560	1241
6515	6561	1241
6515	6608	1241
6516	6561	1241
6516	6562	1241
6516	6609	1241
6517	6562	1241
6517	6563	1241
6517	6610	1241
6518	6563	1241
6518	6564	1241
6518	6611	1241
6519	6564	1241
6519	6565	1241
6519	6612	1241
6520	6520	1241
6520	6565	1241
6520	6566	1241
6521	6566	1241
6521	6567	1241
6521	6613	1241
6522	6567	1241
6522	6568	1241
6522	6614	1241
6523	6568	1241
6523	6569	1241
6523	6615	1241
6524	6569	1241
6524	6570	1241
6524	6616	1241
6525	6570	1241
6525	6571	1241
6525	6617	1241
6526	6526	1241
6526	6572	1241
6526	6573	1241
6526	6620	1241
6527	6527	1241
6527	6573	1241
6527	6574	1241
6527	6621	1241
6528	6528	1241
6528	6574	1241
6528	6575	1241
6528	6622	1241
6529	6575	1241
6529	6576	1241
6529	6623	1241
6530	6577	1241
6530	6578	1241
6530	6624	1241
6531	6578	1241
6531	6579	1241
6531	6625	1241
6532	6579	1241
6532	6580	1241
6532	6626	1241
6533	6580	1241
6533	6581	1241
6533	6627	1241
6534	6581	1241
6534	6582	1241
6534	6628	1241
6535	6582	1241
6535	6583	1241
6535	6629	1241
6536	6583	1241
6536	6584	1241
6536	6630	1241
6537	6584	1241
6537	6585	1241
6537	6631	1241
6538	6585	1241
6538	6586	1241
6538	6632	1241
6539	6586	1241
6539	6587	1241
6539	6633	1241
6540	6587	1241
6540	6588	1241
6540	6634	1241
6541	6588	1241
6541	6589	1241
6541	6635	1241
6542	6589	1241
6542	6590	1241
6542	6636	1241
6543	6590	1241
6543	6591	1241
6543	6637	1241
6544	6591	1241
6544	6592	1241
6544	6638	1241
6545	6592	1241
6545	6593	1241
6545	6639	1241
6546	6593	1241
6546	6594	1241
6546	6640	1241
6547	6594	1241
6547	6595	1241
6547	6641	1241
6548	6595	1241
6548	6596	1241
6548	6642	1241
6549	6596	1241
6549	6597	1241
6549	6643	1241
6550	6597	1241
6550	6598	1241
6550	6644	1241
6551	6598	1241
6551	6599	1241
6551	6645	1241
6552	6599	1241
6552	6600	1241
6552	6646	1241
6553	6600	1241
6553	6601	1241
6553	6647	1241
6554	6601	1241
6554	6602	1241
6554	6648	1241
6555	6602	1241
6555	6603	1241
6555	6649	1241
6556	6603	1241
6556	6604	1241
6556	6650	1241
6557	6604	1241
6557	6605	1241
6557	6651	1241
6558	6605	1241
6558	6606	1241
6558	6652	1241
6559	6606	1241
6559	6607	1241
6559	6653	1241
6560	6607	1241
6560	6608	1241
6560	6654	1241
6561	6608	1241
6561	6609	1241
6561	6655	1241
6562	6609	1241
6562	6610	1241
6562	6656	1241
6563	6610	1241
6563	6611	1241
6563	6657	1241
6564	6611	1241
6564	6612	1241
6564	6658	1241
6565	6565	1241
6565	6612	1241
6565	6659	1241
6566	6566	1241
6566	6613	1241
6566	6660	1241
6567	6613	1241
6567	6614	1241
6567	6661	1241
6568	6614	1241
6568	6615	1241
6568	6662	1241
6569	6615	1241
6569	6616	1241
6569	6663	1241
6570	6616	1241
6570	6617	1241
6570	6664	1241
6571	6571	1241
6571	6617	1241
6571	6618	1241
6571	6665	1241
6572	6572	1241
6572	6619	1241
6572	6620	1241
6572	6667	1241
6573	6573	1241
6573	6620	1241
6573	6621	1241
6574	6574	1241
6574	6621	1241
6574	6622	1241
6575	6575	1241
6575	6622	1241
6575	6623	1241
6576	6576	1241
6576	6623	1241
6577	6577	1241
6577	6624	1241
6577	6668	1241
6578	6624	1241
6578	6625	1241
6578	6669	1241
6579	6625	1241
6579	6626	1241
6579	6670	1241
6580	6626	1241
6580	6627	1241
6580	6671	1241
6581	6627	1241
6581	6628	1241
6581	6672	1241
6582	6628	1241
6582	6629	1241
6582	6673	1241
6583	6629	1241
6583	6630	1241
6583	6674	1241
6584	6630	1241
6584	6631	1241
6584	6675	1241
6585	6631	1241
6585	6632	1241
6585	6676	1241
6586	6632	1241
6586	6633	1241
6586	6677	1241
6587	6633	1241
6587	6634	1241
6587	6678	1241
6588	6634	1241
6588	6635	1241
6588	6679	1241
6589	6635	1241
6589	6636	1241
6589	6680	1241
6590	6636	1241
6590	6637	1241
6590	6681	1241
6591	6637	1241
6591	6638	1241
6591	6682	1241
6592	6638	1241
6592	6639	1241
6592	6683	1241
6593	6639	1241
6593	6640	1241
6593	6684	1241
6594	6640	1241
6594	6641	1241
6594	6685	1241
6595	6641	1241
6595	6642	1241
6595	6686	1241
6596	6642	1241
6596	6643	1241
6596	6687	1241
6597	6643	1241
6597	6644	1241
6597	6688	1241
6598	6644	1241
6598	6645	1241
6598	6689	1241
6599	6645	1241
6599	6646	1241
6599	6690	1241
6600	6646	1241
6600	6647	1241
6600	6691	1241
6601	6647	1241
6601	6648	1241
6601	6692	1241
6602	6648	1241
6602	6649	1241
6602	6693	1241
6603	6649	1241
6603	6650	1241
6603	6694	1241
6604	6650	1241
6604	6651	1241
6604	6695	1241
6605	6651	1241
6605	6652	1241
6605	6696	1241
6606	6652	1241
6606	6653	1241
6606	6697	1241
6607	6653	1241
6607	6654	1241
6607	6698	1241
6608	6654	1241
6608	6655	1241
6608	6699	1241
6609	6655	1241
6609	6656	1241
6609	6700	1241
6610	6656	1241
6610	6657	1241
6610	6701	1241
6611	6657	1241
6611	6658	1241
6611	6702	1241
6612	6658	1241
6612	6659	1241
6612	6703	1241
6613	6660	1241
6613	6661	1241
6613	6704	1241
6614	6661	1241
6614	6662	1241
6614	6705	1241
6615	6662	1241
6615	6663	1241
6615	6706	1241
6616	6663	1241
6616	6664	1241
6616	6707	1241
6617	6664	1241
6617	6665	1241
6617	6708	1241
6618	6618	1241
6618	6665	1241
6618	6666	1241
6618	6709	1241
6619	6619	1241
6619	6666	1241
6619	6667	1241
6619	6710	1241
6620	6620	1241
6620	6667	1241
6621	6621	1241
6622	6622	1241
6623	6623	1241
6624	6668	1241
6624	6669	1241
6624	6711	1241
6625	6669	1241
6625	6670	1241
6625	6712	1241
6626	6670	1241
6626	6671	1241
6626	6713	1241
6627	6671	1241
6627	6672	1241
6627	6714	1241
6628	6672	1241
6628	6673	1241
6628	6715	1241
6629	6673	1241
6629	6674	1241
6629	6716	1241
6630	6674	1241
6630	6675	1241
6630	6717	1241
6631	6675	1241
6631	6676	1241
6631	6718	1241
6632	6676	1241
6632	6677	1241
6632	6719	1241
6633	6677	1241
6633	6678	1241
6633	6720	1241
6634	6678	1241
6634	6679	1241
6634	6721	1241
6635	6679	1241
6635	6680	1241
6635	6722	1241
6636	6680	1241
6636	6681	1241
6636	6723	1241
6637	6681	1241
6637	6682	1241
6637	6724	1241
6638	6682	1241
6638	6683	1241
6638	6725	1241
6639	6683	1241
6639	6684	1241
6639	6726	1241
6640	6684	1241
6640	6685	1241
6640	6727	1241
6641	6685	1241
6641	6686	1241
6641	6728	1241
6642	6686	1241
6642	6687	1241
6642	6729	1241
6643	6687	1241
6643	6688	1241
6643	6730	1241
6644	6688	1241
6644	6689	1241
6644	6731	1241
6645	6689	1241
6645	6690	1241
6645	6732	1241
6646	6690	1241
6646	6691	1241
6646	6733	1241
6647	6691	1241
6647	6692	1241
6647	6734	1241
6648	6692	1241
6648	6693	1241
6648	6735	1241
6649	6693	1241
6649	6694	1241
6649	6736	1241
6650	6694	1241
6650	6695	1241
6650	6737	1241
6651	6695	1241
6651	6696	1241
6651	6738	1241
6652	6696	1241
6652	6697	1241
6652	6739	1241
6653	6697	1241
6653	6698	1241
6653	6740	1241
6654	6698	1241
6654	6699	1241
6654	6741	1241
6655	6699	1241
6655	6700	1241
6655	6742	1241
6656	6700	1241
6656	6701	1241
6656	6743	1241
6657	6701	1241
6657	6702	1241
6657	6744	1241
6658	6702	1241
6658	6703	1241
6658	6745	1241
6659	6659	1241
6659	6703	1241
6660	6660	1241
6660	6704	1241
6660	6746	1241
6661	6704	1241
6661	6705	1241
6661	6747	1241
6662	6705	1241
6662	6706	1241
6662	6748	1241
6663	6706	1241
6663	6707	1241
6663	6749	1241
6664	6707	1241
6664	6708	1241
6664	6750	1241
6665	6708	1241
6665	6709	1241
6665	6751	1241
6666	6666	1241
6666	6709	1241
6666	6710	1241
6666	6752	1241
6667	6667	1241
6667	6710	1241
6667	6753	1241
6668	6668	1241
6668	6711	1241
6668	6754	1241
6669	6711	1241
6669	6712	1241
6669	6755	1241
6670	6712	1241
6670	6713	1241
6670	6756	1241
6671	6713	1241
6671	6714	1241
6671	6757	1241
6672	6714	1241
6672	6715	1241
6672	6758	1241
6673	6715	1241
6673	6716	1241
6673	6759	1241
6674	6716	1241
6674	6717	1241
6674	6760	1241
6675	6717	1241
6675	6718	1241
6675	6761	1241
6676	6718	1241
6676	6719	1241
6676	6762	1241
6677	6719	1241
6677	6720	1241
6677	6763	1241
6678	6720	1241
6678	6721	1241
6678	6764	1241
6679	6721	1241
6679	6722	1241
6679	6765	1241
6680	6722	1241
6680	6723	1241
6680	6766	1241
6681	6723	1241
6681	6724	1241
6681	6767	1241
6682	6724	1241
6682	6725	1241
6682	6768	1241
6683	6725	1241
6683	6726	1241
6683	6769	1241
6684	6726	1241
6684	6727	1241
6684	6770	1241
6685	6727	1241
6685	6728	1241
6685	6771	1241
6686	6728	1241
6686	6729	1241
6686	6772	1241
6687	6729	1241
6687	6730	1241
6687	6773	1241
6688	6730	1241
6688	6731	1241
6688	6774	1241
6689	6731	1241
6689	6732	1241
6689	6775	1241
6690	6732	1241
6690	6733	1241
6690	6776	1241
6691	6733	1241
6691	6734	1241
6691	6777	1241
6692	6734	1241
6692	6735	1241
6692	6778	1241
6693	6735	1241
6693	6736	1241
6693	6779	1241
6694	6736	1241
6694	6737	1241
6694	6780	1241
6695	6737	1241
6695	6738	1241
6695	6781	1241
6696	6738	1241
6696	6739	1241
6696	6782	1241
6697	6739	1241
6697	6740	1241
6697	6783	1241
6698	6740	1241
6698	6741	1241
6698	6784	1241
6699	6741	1241
6699	6742	1241
6699	6785	1241
6700	6742	1241
6700	6743	1241
6700	6786	1241
6701	6743	1241
6701	6744	1241
6701	6787	1241
6702	6702	1241
6702	6744	1241
6702	6745	1241
6703	6703	1241
6703	6745	1241
6704	6746	1241
6704	6747	1241
6704	6788	1241
6705	6747	1241
6705	6748	1241
6705	6789	1241
6706	6748	1241
6706	6749	1241
6706	6790	1241
6707	6749	1241
6707	6750	1241
6707	6791	1241
6708	6750	1241
6708	6751	1241
6708	6792	1241
6709	6751	1241
6709	6752	1241
6709	6793	1241
6710	6752	1241
6710	6753	1241
6710	6794	1241
6711	6754	1241
6711	6755	1241
6711	6795	1241
6712	6755	1241
6712	6756	1241
6712	6796	1241
6713	6756	1241
6713	6757	1241
6713	6797	1241
6714	6757	1241
6714	6758	1241
6714	6798	1241
6715	6758	1241
6715	6759	1241
6715	6799	1241
6716	6759	1241
6716	6760	1241
6716	6800	1241
6717	6760	1241
6717	6761	1241
6717	6801	1241
6718	6761	1241
6718	6762	1241
6718	6802	1241
6719	6762	1241
6719	6763	1241
6719	6803	1241
6720	6763	1241
6720	6764	1241
6720	6804	1241
6721	6764	1241
6721	6765	1241
6721	6805	1241
6722	6765	1241
6722	6766	1241
6722	6806	1241
6723	6766	1241
6723	6767	1241
6723	6807	1241
6724	6767	1241
6724	6768	1241
6724	6808	1241
6725	6768	1241
6725	6769	1241
6725	6809	1241
6726	6769	1241
6726	6770	1241
6726	6810	1241
6727	6770	1241
6727	6771	1241
6727	6811	1241
6728	6771	1241
6728	6772	1241
6728	6812	1241
6729	6772	1241
6729	6773	1241
6729	6813	1241
6730	6773	1241
6730	6774	1241
6730	6814	1241
6731	6774	1241
6731	6775	1241
6731	6815	1241
6732	6775	1241
6732	6776	1241
6732	6816	1241
6733	6776	1241
6733	6777	1241
6733	6817	1241
6734	6777	1241
6734	6778	1241
6734	6818	1241
6735	6778	1241
6735	6779	1241
6735	6819	1241
6736	6779	1241
6736	6780	1241
6736	6820	1241
6737	6780	1241
6737	6781	1241
6737	6821	1241
6738	6781	1241
6738	6782	1241
6738	6822	1241
6739	6782	1241
6739	6783	1241
6739	6823	1241
6740	6783	1241
6740	6784	1241
6740	6824	1241
6741	6784	1241
6741	6785	1241
6741	6825	1241
6742	6785	1241
6742	6786	1241
6742	6826	1241
6743	6786	1241
6743	6787	1241
6743	6827	1241
6744	6744	1241
6744	6787	1241
6745	6745	1241
6746	6746	1241
6746	6788	1241
6746	6828	1241
6747	6788	1241
6747	6789	1241
6747	6829	1241
6748	6789	1241
6748	6790	1241
6748	6830	1241
6749	6790	1241
6749	6791	1241
6749	6831	1241
6750	6791	1241
6750	6792	1241
6750	6832	1241
6751	6792	1241
6751	6793	1241
6751	6833	1241
6752	6793	1241
6752	6794	1241
6752	6834	1241
6753	6753	1241
6753	6794	1241
6753	6835	1241
6754	6754	1241
6754	6795	1241
6754	6836	1241
6755	6795	1241
6755	6796	1241
6755	6837	1241
6756	6796	1241
6756	6797	1241
6756	6838	1241
6757	6797	1241
6757	6798	1241
6757	6839	1241
6758	6798	1241
6758	6799	1241
6758	6840	1241
6759	6799	1241
6759	6800	1241
6759	6841	1241
6760	6800	1241
6760	6801	1241
6760	6842	1241
6761	6801	1241
6761	6802	1241
6761	6843	1241
6762	6802	1241
6762	6803	1241
6762	6844	1241
6763	6803	1241
6763	6804	1241
6763	6845	1241
6764	6804	1241
6764	6805	1241
6764	6846	1241
6765	6805	1241
6765	6806	1241
6765	6847	1241
6766	6806	1241
6766	6807	1241
6766	6848	1241
6767	6807	1241
6767	6808	1241
6767	6849	1241
6768	6808	1241
6768	6809	1241
6768	6850	1241
6769	6809	1241
6769	6810	1241
6769	6851	1241
6770	6810	1241
6770	6811	1241
6770	6852	1241
6771	6811	1241
6771	6812	1241
6771	6853	1241
6772	6812	1241
6772	6813	1241
6772	6854	1241
6773	6813	1241
6773	6814	1241
6773	6855	1241
6774	6814	1241
6774	6815	1241
6774	6856	1241
6775	6815	1241
6775	6816	1241
6775	6857	1241
6776	6816	1241
6776	6817	1241
6776	6858	1241
6777	6817	1241
6777	6818	1241
6777	6859	1241
6778	6818	1241
6778	6819	1241
6778	6860	1241
6779	6819	1241
6779	6820	1241
6779	6861	1241
6780	6820	1241
6780	6821	1241
6780	6862	1241
6781	6821	1241
6781	6822	1241
6781	6863	1241
6782	6822	1241
6782	6823	1241
6782	6864	1241
6783	6823	1241
6783	6824	1241
6783	6865	1241
6784	6824	1241
6784	6825	1241
6784	6866	1241
6785	6825	1241
6785	6826	1241
6785	6867	1241
6786	6826	1241
6786	6827	1241
6786	6868	1241
6787	6787	1241
6787	6827	1241
6787	6869	1241
6788	6828	1241
6788	6829	1241
6788	6870	1241
6789	6829	1241
6789	6830	1241
6789	6871	1241
6790	6830	1241
6790	6831	1241
6790	6872	1241
6791	6831	1241
6791	6832	1241
6791	6873	1241
6792	6832	1241
6792	6833	1241
6792	6874	1241
6793	6833	1241
6793	6834	1241
6793	6875	1241
6794	6834	1241
6794	6835	1241
6794	6876	1241
6795	6836	1241
6795	6837	1241
6795	6877	1241
6796	6837	1241
6796	6838	1241
6796	6878	1241
6797	6838	1241
6797	6839	1241
6797	6879	1241
6798	6839	1241
6798	6840	1241
6798	6880	1241
6799	6840	1241
6799	6841	1241
6799	6881	1241
6800	6841	1241
6800	6842	1241
6800	6882	1241
6801	6842	1241
6801	6843	1241
6801	6883	1241
6802	6843	1241
6802	6844	1241
6802	6884	1241
6803	6844	1241
6803	6845	1241
6803	6885	1241
6804	6845	1241
6804	6846	1241
6804	6886	1241
6805	6846	1241
6805	6847	1241
6805	6887	1241
6806	6847	1241
6806	6848	1241
6806	6888	1241
6807	6848	1241
6807	6849	1241
6807	6889	1241
6808	6849	1241
6808	6850	1241
6808	6890	1241
6809	6850	1241
6809	6851	1241
6809	6891	1241
6810	6851	1241
6810	6852	1241
6810	6892	1241
6811	6852	1241
6811	6853	1241
6811	6893	1241
6812	6853	1241
6812	6854	1241
6812	6894	1241
6813	6854	1241
6813	6855	1241
6813	6895	1241
6814	6855	1241
6814	6856	1241
6814	6896	1241
6815	6856	1241
6815	6857	1241
6815	6897	1241
6816	6857	1241
6816	6858	1241
6816	6898	1241
6817	6858	1241
6817	6859	1241
6817	6899	1241
6818	6859	1241
6818	6860	1241
6818	6900	1241
6819	6860	1241
6819	6861	1241
6819	6901	1241
6820	6861	1241
6820	6862	1241
6820	6902	1241
6821	6862	1241
6821	6863	1241
6821	6903	1241
6822	6863	1241
6822	6864	1241
6822	6904	1241
6823	6864	1241
6823	6865	1241
6823	6905	1241
6824	6865	1241
6824	6866	1241
6824	6906	1241
6825	6866	1241
6825	6867	1241
6825	6907	1241
6826	6867	1241
6826	6868	1241
6826	6908	1241
6827	6868	1241
6827	6869	1241
6827	6909	1241
6828	6828	1241
6828	6870	1241
6828	6910	1241
6829	6870	1241
6829	6871	1241
6829	6911	1241
6830	6871	1241
6830	6872	1241
6830	6912	1241
6831	6872	1241
6831	6873	1241
6831	6913	1241
6832	6873	1241
6832	6874	1241
6832	6914	1241
6833	6874	1241
6833	6875	1241
6833	6915	1241
6834	6875	1241
6834	6876	1241
6834	6916	1241
6835	6835	1241
6835	6876	1241
6835	6917	1241
6836	6836	1241
6836	6877	1241
6836	6918	1241
6837	6877	1241
6837	6878	1241
6837	6919	1241
6838	6878	1241
6838	6879	1241
6838	6920	1241
6839	6879	1241
6839	6880	1241
6839	6921	1241
6840	6880	1241
6840	6881	1241
6840	6922	1241
6841	6881	1241
6841	6882	1241
6841	6923	1241
6842	6882	1241
6842	6883	1241
6842	6924	1241
6843	6883	1241
6843	6884	1241
6843	6925	1241
6844	6884	1241
6844	6885	1241
6844	6926	1241
6845	6885	1241
6845	6886	1241
6845	6927	1241
6846	6886	1241
6846	6887	1241
6846	6928	1241
6847	6887	1241
6847	6888	1241
6847	6929	1241
6848	6888	1241
6848	6889	1241
6848	6930	1241
6849	6889	1241
6849	6890	1241
6849	6931	1241
6850	6890	1241
6850	6891	1241
6850	6932	1241
6851	6891	1241
6851	6892	1241
6851	6933	1241
6852	6892	1241
6852	6893	1241
6852	6934	1241
6853	6893	1241
6853	6894	1241
6853	6935	1241
6854	6894	1241
6854	6895	1241
6854	6936	1241
6855	6895	1241
6855	6896	1241
6855	6937	1241
6856	6896	1241
6856	6897	1241
6856	6938	1241
6857	6897	1241
6857	6898	1241
6857	6939	1241
6858	6898	1241
6858	6899	1241
6858	6940	1241
6859	6899	1241
6859	6900	1241
6859	6941	1241
6860	6900	1241
6860	6901	1241
6860	6942	1241
6861	6901	1241
6861	6902	1241
6861	6943	1241
6862	6902	1241
6862	6903	1241
6862	6944	1241
6863	6903	1241
6863	6904	1241
6863	6945	1241
6864	6904	1241
6864	6905	1241
6864	6946	1241
6865	6905	1241
6865	6906	1241
6865	6947	1241
6866	6906	1241
6866	6907	1241
6866	6948	1241
6867	6907	1241
6867	6908	1241
6867	6949	1241
6868	6908	1241
6868	6909	1241
6868	6950	1241
6869	6869	1241
6869	6909	1241
6870	6910	1241
6870	6911	1241
6870	6952	1241
6871	6911	1241
6871	6912	1241
6871	6953	1241
6872	6912	1241
6872	6913	1241
6872	6954	1241
6873	6913	1241
6873	6914	1241
6873	6955	1241
6874	6914	1241
6874	6915	1241
6874	6956	1241
6875	6915	1241
6875	6916	1241
6875	6957	1241
6876	6916	1241
6876	6917	1241
6876	6958	1241
6877	6918	1241
6877	6919	1241
6877	6959	1241
6878	6919	1241
6878	6920	1241
6878	6960	1241
6879	6920	1241
6879	6921	1241
6879	6961	1241
6880	6921	1241
6880	6922	1241
6880	6962	1241
6881	6922	1241
6881	6923	1241
6881	6963	1241
6882	6923	1241
6882	6924	1241
6882	6964	1241
6883	6924	1241
6883	6925	1241
6883	6965	1241
6884	6925	1241
6884	6926	1241
6884	6966	1241
6885	6926	1241
6885	6927	1241
6885	6967	1241
6886	6927	1241
6886	6928	1241
6886	6968	1241
6887	6928	1241
6887	6929	1241
6887	6969	1241
6888	6929	1241
6888	6930	1241
6888	6970	1241
6889	6930	1241
6889	6931	1241
6889	6971	1241
6890	6931	1241
6890	6932	1241
6890	6972	1241
6891	6932	1241
6891	6933	1241
6891	6973	1241
6892	6933	1241
6892	6934	1241
6892	6974	1241
6893	6934	1241
6893	6935	1241
6893	6975	1241
6894	6935	1241
6894	6936	1241
6894	6976	1241
6895	6936	1241
6895	6937	1241
6895	6977	1241
6896	6937	1241
6896	6938	1241
6896	6978	1241
6897	6938	1241
6897	6939	1241
6897	6979	1241
6898	6939	1241
6898	6940	1241
6898	6980	1241
6899	6940	1241
6899	6941	1241
6899	6981	1241
6900	6941	1241
6900	6942	1241
6900	6982	1241
6901	6942	1241
6901	6943	1241
6901	6983	1241
6902	6943	1241
6902	6944	1241
6902	6984	1241
6903	6944	1241
6903	6945	1241
6903	6985	1241
6904	6945	1241
6904	6946	1241
6904	6986	1241
6905	6946	1241
6905	6947	1241
6905	6987	1241
6906	6947	1241
6906	6948	1241
6906	6988	1241
6907	6948	1241
6907	6949	1241
6907	6989	1241
6908	6949	1241
6908	6950	1241
6908	6990	1241
6909	6909	1241
6909	6950	1241
6909	6991	1241
6910	6910	1241
6910	6951	1241
6910	6952	1241
6910	6993	1241
6911	6952	1241
6911	6953	1241
6911	6994	1241
6912	6953	1241
6912	6954	1241
6912	6995	1241
6913	6954	1241
6913	6955	1241
6913	6996	1241
6914	6955	1241
6914	6956	1241
6914	6997	1241
6915	6956	1241
6915	6957	1241
6915	6998	1241
6916	6957	1241
6916	6958	1241
6916	6999	1241
6917	6917	1241
6917	6958	1241
6917	7000	1241
6918	6918	1241
6918	6959	1241
6918	7001	1241
6919	6959	1241
6919	6960	1241
6919	7002	1241
6920	6960	1241
6920	6961	1241
6920	7003	1241
6921	6961	1241
6921	6962	1241
6921	7004	1241
6922	6962	1241
6922	6963	1241
6922	7005	1241
6923	6963	1241
6923	6964	1241
6923	7006	1241
6924	6964	1241
6924	6965	1241
6924	7007	1241
6925	6965	1241
6925	6966	1241
6925	7008	1241
6926	6966	1241
6926	6967	1241
6926	7009	1241
6927	6967	1241
6927	6968	1241
6927	7010	1241
6928	6968	1241
6928	6969	1241
6928	7011	1241
6929	6969	1241
6929	6970	1241
6929	7012	1241
6930	6970	1241
6930	6971	1241
6930	7013	1241
6931	6971	1241
6931	6972	1241
6931	7014	1241
6932	6972	1241
6932	6973	1241
6932	7015	1241
6933	6973	1241
6933	6974	1241
6933	7016	1241
6934	6974	1241
6934	6975	1241
6934	7017	1241
6935	6975	1241
6935	6976	1241
6935	7018	1241
6936	6976	1241
6936	6977	1241
6936	7019	1241
6937	6977	1241
6937	6978	1241
6937	7020	1241
6938	6978	1241
6938	6979	1241
6938	7021	1241
6939	6979	1241
6939	6980	1241
6939	7022	1241
6940	6980	1241
6940	6981	1241
6940	7023	1241
6941	6981	1241
6941	6982	1241
6941	7024	1241
6942	6982	1241
6942	6983	1241
6942	7025	1241
6943	6983	1241
6943	6984	1241
6943	7026	1241
6944	6984	1241
6944	6985	1241
6944	7027	1241
6945	6985	1241
6945	6986	1241
6945	7028	1241
6946	6986	1241
6946	6987	1241
6946	7029	1241
6947	6987	1241
6947	6988	1241
6947	7030	1241
6948	6988	1241
6948	6989	1241
6948	7031	1241
6949	6989	1241
6949	6990	1241
6949	7032	1241
6950	6990	1241
6950	6991	1241
6950	7033	1241
6951	6951	1241
6951	6992	1241
6951	6993	1241
6951	7034	1241
6952	6993	1241
6952	6994	1241
6952	7035	1241
6953	6994	1241
6953	6995	1241
6953	7036	1241
6954	6995	1241
6954	6996	1241
6954	7037	1241
6955	6955	1241
6955	6996	1241
6955	6997	1241
6956	6956	1241
6956	6997	1241
6956	6998	1241
6957	6998	1241
6957	6999	1241
6957	7038	1241
6958	6999	1241
6958	7000	1241
6958	7039	1241
6959	7001	1241
6959	7002	1241
6959	7040	1241
6960	7002	1241
6960	7003	1241
6960	7041	1241
6961	7003	1241
6961	7004	1241
6961	7042	1241
6962	7004	1241
6962	7005	1241
6962	7043	1241
6963	7005	1241
6963	7006	1241
6963	7044	1241
6964	7006	1241
6964	7007	1241
6964	7045	1241
6965	7007	1241
6965	7008	1241
6965	7046	1241
6966	7008	1241
6966	7009	1241
6966	7047	1241
6967	7009	1241
6967	7010	1241
6967	7048	1241
6968	7010	1241
6968	7011	1241
6968	7049	1241
6969	7011	1241
6969	7012	1241
6969	7050	1241
6970	7012	1241
6970	7013	1241
6970	7051	1241
6971	7013	1241
6971	7014	1241
6971	7052	1241
6972	7014	1241
6972	7015	1241
6972	7053	1241
6973	7015	1241
6973	7016	1241
6973	7054	1241
6974	7016	1241
6974	7017	1241
6974	7055	1241
6975	7017	1241
6975	7018	1241
6975	7056	1241
6976	7018	1241
6976	7019	1241
6976	7057	1241
6977	7019	1241
6977	7020	1241
6977	7058	1241
6978	7020	1241
6978	7021	1241
6978	7059	1241
6979	7021	1241
6979	7022	1241
6979	7060	1241
6980	7022	1241
6980	7023	1241
6980	7061	1241
6981	7023	1241
6981	7024	1241
6981	7062	1241
6982	7024	1241
6982	7025	1241
6982	7063	1241
6983	7025	1241
6983	7026	1241
6983	7064	1241
6984	7026	1241
6984	7027	1241
6984	7065	1241
6985	7027	1241
6985	7028	1241
6985	7066	1241
6986	7028	1241
6986	7029	1241
6986	7067	1241
6987	7029	1241
6987	7030	1241
6987	7068	1241
6988	7030	1241
6988	7031	1241
6988	7069	1241
6989	7031	1241
6989	7032	1241
6989	7070	1241
6990	7032	1241
6990	7033	1241
6990	7071	1241
6991	6991	1241
6991	7033	1241
6991	7072	1241
6992	6992	1241
6992	7034	1241
6993	7034	1241
6993	7035	1241
6993	7073	1241
6994	7035	1241
6994	7036	1241
6994	7074	1241
6995	7036	1241
6995	7037	1241
6995	7075	1241
6996	6996	1241
6996	7037	1241
6997	6997	1241
6998	6998	1241
6998	7038	1241
6998	7076	1241
6999	7038	1241
6999	7039	1241
6999	7077	1241
7000	7000	1241
7000	7039	1241
7000	7078	1241
7001	7001	1241
7001	7040	1241
7001	7079	1241
7002	7040	1241
7002	7041	1241
7002	7080	1241
7003	7041	1241
7003	7042	1241
7003	7081	1241
7004	7042	1241
7004	7043	1241
7004	7082	1241
7005	7043	1241
7005	7044	1241
7005	7083	1241
7006	7044	1241
7006	7045	1241
7006	7084	1241
7007	7045	1241
7007	7046	1241
7007	7085	1241
7008	7046	1241
7008	7047	1241
7008	7086	1241
7009	7047	1241
7009	7048	1241
7009	7087	1241
7010	7048	1241
7010	7049	1241
7010	7088	1241
7011	7049	1241
7011	7050	1241
7011	7089	1241
7012	7050	1241
7012	7051	1241
7012	7090	1241
7013	7051	1241
7013	7052	1241
7013	7091	1241
7014	7052	1241
7014	7053	1241
