"Run_Number","Score","Cost","Planning_Units","Connectivity","Connectivity_Total","Connectivity_In","Connectivity_Edge","Connectivity_Out","Connectivity_In_Fraction","Penalty","Shortfall","Missing_Values","MPM"
55,15840225965.714468,14567217687.000000,3897,11435815.000000,45611714.000000,7862976.000000,11435815.000000,26312923.000000,0.172389,1158650128.714469,1175590000.000000,11,0.546901
56,15605405136.185646,14253915802.000000,3883,11435815.000000,45611714.000000,7810854.000000,11435815.000000,26365045.000000,0.171247,1237131184.185646,1240123000.000000,11,0.565087
57,15830222472.396246,14467059004.000000,3867,11506552.000000,45611714.000000,7742599.000000,11506552.000000,26362563.000000,0.169750,1248097948.396246,1189773000.000000,9,0.613400
58,15655670325.621698,14262762160.000000,3880,11571084.000000,45611714.000000,7737635.000000,11571084.000000,26302995.000000,0.169641,1277197325.621699,1233130000.000000,10,0.594766
59,15586128563.319828,14233341756.000000,3875,11367560.000000,45611714.000000,7817059.000000,11367560.000000,26427095.000000,0.171383,1239111207.319827,1226948000.000000,10,0.574789
60,15586806983.057707,14317103115.000000,3883,11475527.000000,45611714.000000,7803408.000000,11475527.000000,26332779.000000,0.171083,1154948598.057707,1186071000.000000,9,0.569197
61,15835415765.426023,14468096283.000000,3866,11551228.000000,45611714.000000,7704128.000000,11551228.000000,26356358.000000,0.168907,1251807202.426024,1238433000.000000,9,0.571206
62,15756964018.686787,14369307011.000000,3874,11420923.000000,45611714.000000,7795962.000000,11420923.000000,26394829.000000,0.170920,1273447777.686787,1217733000.000000,9,0.579289
63,15760929136.866739,14423336393.000000,3865,11705112.000000,45611714.000000,7640837.000000,11705112.000000,26265765.000000,0.167519,1220541623.866739,1184651000.000000,10,0.591976
64,15804746315.709751,14521446294.000000,3884,11698907.000000,45611714.000000,7689236.000000,11698907.000000,26223571.000000,0.168580,1166310951.709752,1208325000.000000,10,0.525890
65,15828278720.917850,14498659987.000000,3902,11476768.000000,45611714.000000,7861735.000000,11476768.000000,26273211.000000,0.172362,1214851053.917851,1182395000.000000,10,0.585351
66,15782018186.548882,14418757004.000000,3876,11562397.000000,45611714.000000,7737635.000000,11562397.000000,26311682.000000,0.169641,1247637212.548881,1193778000.000000,10,0.614767
67,15589122305.866343,14282651172.000000,3895,11446984.000000,45611714.000000,7845602.000000,11446984.000000,26319128.000000,0.172008,1192001293.866342,1210242000.000000,11,0.554019
68,15713361061.544905,14328978332.000000,3858,11505311.000000,45611714.000000,7719020.000000,11505311.000000,26387383.000000,0.169233,1269329619.544905,1216666000.000000,9,0.608773
69,15556161065.381350,14117277662.000000,3862,11468081.000000,45611714.000000,7735153.000000,11468081.000000,26408480.000000,0.169587,1324202593.381350,1292693000.000000,9,0.532090
70,15800445164.011761,14441661534.000000,3875,11569843.000000,45611714.000000,7720261.000000,11569843.000000,26321610.000000,0.169260,1243085200.011761,1255195000.000000,11,0.539105
71,15655376638.551630,14283950539.000000,3897,11564879.000000,45611714.000000,7788516.000000,11564879.000000,26258319.000000,0.170757,1255777309.551629,1210020000.000000,11,0.593721
72,15366649830.601435,14016066667.000000,3864,11337776.000000,45611714.000000,7808372.000000,11337776.000000,26465566.000000,0.171192,1237205403.601435,1230475000.000000,11,0.542813
73,15696663502.429359,14369943783.000000,3886,11397344.000000,45611714.000000,7845602.000000,11397344.000000,26368768.000000,0.172008,1212746279.429360,1204185000.000000,11,0.582435
74,15819919252.650906,14515257111.000000,3888,11439538.000000,45611714.000000,7819541.000000,11439538.000000,26352635.000000,0.171437,1190266761.650907,1231002000.000000,11,0.547256
75,15927568525.068514,14620197231.000000,3900,11656713.000000,45611714.000000,7763696.000000,11656713.000000,26191305.000000,0.170213,1190804164.068514,1166749000.000000,11,0.602459
76,15730876364.666582,14426654083.000000,3873,11504070.000000,45611714.000000,7756250.000000,11504070.000000,26351394.000000,0.170050,1189181581.666582,1206869000.000000,8,0.562435
77,15820238342.203571,14490633937.000000,3892,11605832.000000,45611714.000000,7758732.000000,11605832.000000,26247150.000000,0.170104,1213546085.203572,1195225000.000000,10,0.578394
78,15750635430.581661,14400691730.000000,3894,11551228.000000,45611714.000000,7793480.000000,11551228.000000,26267006.000000,0.170866,1234431420.581662,1225093000.000000,9,0.575902
79,15854144324.353718,14593614654.000000,3877,11466840.000000,45611714.000000,7798444.000000,11466840.000000,26346430.000000,0.170975,1145861270.353717,1144746000.000000,11,0.587785
80,15607578451.281246,14308201921.000000,3898,11394862.000000,45611714.000000,7896483.000000,11394862.000000,26320369.000000,0.173124,1185427910.281245,1166249000.000000,12,0.581517
81,15750790121.293829,14403586754.000000,3870,11661677.000000,45611714.000000,7671862.000000,11661677.000000,26278175.000000,0.168199,1230586597.293829,1229291000.000000,10,0.562194
82,15835642952.491362,14479325202.000000,3882,11470563.000000,45611714.000000,7795962.000000,11470563.000000,26345189.000000,0.170920,1241612120.491362,1244430000.000000,10,0.568279
83,15793314679.547501,14465150703.000000,3890,11538818.000000,45611714.000000,7799685.000000,11538818.000000,26273211.000000,0.171002,1212775796.547501,1193060000.000000,10,0.600139
84,15698795541.759590,14248997146.000000,3858,11464358.000000,45611714.000000,7723984.000000,11464358.000000,26423372.000000,0.169342,1335154815.759590,1296333000.000000,9,0.565650
85,15433063660.434889,14059106271.000000,3855,11171482.000000,45611714.000000,7865458.000000,11171482.000000,26574774.000000,0.172444,1262242569.434889,1244329000.000000,8,0.554903
86,15593689901.768269,14165765710.000000,3867,11409754.000000,45611714.000000,7771142.000000,11409754.000000,26430818.000000,0.170376,1313826651.768268,1281283000.000000,9,0.566419
87,15466380764.738499,14101867869.000000,3873,11289377.000000,45611714.000000,7856771.000000,11289377.000000,26465566.000000,0.172253,1251619125.738498,1233875000.000000,9,0.554513
88,15943255800.882629,14627675887.000000,3884,11608314.000000,45611714.000000,7722743.000000,11608314.000000,26280657.000000,0.169315,1199496773.882630,1202564000.000000,11,0.573985
89,15810473263.765076,14490818144.000000,3892,11512757.000000,45611714.000000,7803408.000000,11512757.000000,26295549.000000,0.171083,1204527549.765076,1168025000.000000,10,0.616581
90,15609748473.674181,14284712278.000000,3875,11346463.000000,45611714.000000,7843120.000000,11346463.000000,26422131.000000,0.171954,1211571565.674181,1188783000.000000,9,0.581735
91,15607062197.165653,14285449715.000000,3888,11298064.000000,45611714.000000,7903929.000000,11298064.000000,26409721.000000,0.173287,1208631842.165654,1192545000.000000,11,0.570380
92,15790830403.562199,14421648260.000000,3868,11429610.000000,45611714.000000,7782311.000000,11429610.000000,26399793.000000,0.170621,1254886043.562199,1218273000.000000,9,0.580300
93,15801548991.081865,14401738911.000000,3870,11451948.000000,45611714.000000,7769901.000000,11451948.000000,26389865.000000,0.170349,1285290600.081866,1237560000.000000,10,0.580518
94,15676550632.310061,14397536794.000000,3904,11510275.000000,45611714.000000,7846843.000000,11510275.000000,26254596.000000,0.172036,1163911088.310060,1167186000.000000,10,0.585994
95,15619692235.315815,14335516335.000000,3893,11480491.000000,45611714.000000,7823264.000000,11480491.000000,26307959.000000,0.171519,1169370990.315816,1168628000.000000,8,0.571161
96,15746136734.812984,14482080746.000000,3890,11549987.000000,45611714.000000,7784793.000000,11549987.000000,26276934.000000,0.170675,1148556118.812984,1192656000.000000,10,0.560781
97,15739148281.737541,14458138324.000000,3883,11594663.000000,45611714.000000,7736394.000000,11594663.000000,26280657.000000,0.169614,1165063327.737541,1206920000.000000,11,0.550035
98,15750271315.769228,14408559602.000000,3887,11551228.000000,45611714.000000,7776106.000000,11551228.000000,26284380.000000,0.170485,1226199433.769229,1194553000.000000,11,0.598693
99,15559668187.763186,14249508898.000000,3902,11454430.000000,45611714.000000,7871663.000000,11454430.000000,26285621.000000,0.172580,1195614989.763186,1198076000.000000,10,0.557992
100,15842838497.578554,14556994986.000000,3912,11471804.000000,45611714.000000,7896483.000000,11471804.000000,26243427.000000,0.173124,1171125471.578555,1184145000.000000,11,0.536831
